,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,0.00010244844185988891,0.00010381448212158549,0.00010502858410137294,0.00010604404534019699,0.00010683641598697359,0.00010732457113152087,0.00010752208559346944,0.00010727925808023122,0.0001064345402490504,0.00010484042149741315,0.0001022019788884932,9.850550264671951e-05,9.298547843599828e-05,8.56712776453602e-05,7.793434454864237e-05,7.059640824953894e-05,6.377036622816202e-05,5.792006363021405e-05,5.260695688749278e-05,4.77349638707235e-05,4.3204535481199145e-05,3.894884841057845e-05,3.5033811094322004e-05,3.134684231107389e-05,2.7907623260166332e-05,2.469599081514194e-05,2.1628096430659417e-05,1.8815534656371986e-05,1.6192083723627332e-05,1.3740429145998332e-05,1.1534572472152385e-05,9.546510305874177e-06,7.79465955668358e-06,6.298104293315183e-06,5.06103260171452e-06,4.064357878195692e-06,3.298231052242078e-06,2.7190483374804473e-06,2.2817326207532294e-06,1.9470345913546243e-06,1.6901079938268524e-06,1.4877501590856775e-06,1.3254796962575671e-06,1.192285127141657e-06,1.082784021997613e-06,9.91325550240941e-07,9.13278306246911e-07,8.460162234234261e-07,7.879539157126916e-07,7.371682350450795e-07
11,0.00010248384616749403,0.00010393210066535999,0.0001052429568646878,0.00010638264567748403,0.0001073174148187645,0.0001080118552336603,0.00010838978689780643,0.00010845493182170312,0.00010804351815588817,0.00010698746163078264,0.00010511202731567352,0.00010210049475161693,9.81810882535273e-05,9.193203936983649e-05,8.440437492537181e-05,7.6638132061428e-05,6.91334772028981e-05,6.283354198640575e-05,5.709008977787774e-05,5.189925075010585e-05,4.708550475713464e-05,4.263520506613636e-05,3.843720761628823e-05,3.457562637933081e-05,3.0938018803355846e-05,2.754673545522909e-05,2.438056916564745e-05,2.1356426037696858e-05,1.8585956421206995e-05,1.600331462501073e-05,1.3591977844782369e-05,1.1416253314903176e-05,9.46972827730839e-06,7.747939224611192e-06,6.277197217891091e-06,5.059699609583359e-06,4.076393447554707e-06,3.3177765208412593e-06,2.741811233215206e-06,2.3051656741437984e-06,1.9714682782106474e-06,1.7116671085846998e-06,1.5078946312531636e-06,1.344217882030206e-06,1.2097011162717846e-06,1.0989870855339167e-06,1.0064349674847742e-06,9.274044009607853e-07,8.59257578861582e-07,8.004057854220406e-07
12,0.00010247015083368987,0.00010399328857290654,0.0001053882190192772,0.0001066348250475574,0.00010769902331120843,0.00010854901763286089,0.0001091276581807508,0.00010940346313595927,0.00010934834838048834,0.00010873580789836101,0.00010745045575413931,0.00010528157314142437,0.00010185582857100383,9.764438747541856e-05,9.079444252335215e-05,8.298811085304357e-05,7.537060678390875e-05,6.805684751586092e-05,6.189808463578975e-05,5.6272134919245304e-05,5.1178655662576814e-05,4.6443431929406645e-05,4.1997144884196164e-05,3.7926918632812196e-05,3.4102957493169366e-05,3.054053216477434e-05,2.716365113938581e-05,2.4067699612885265e-05,2.110947679866447e-05,1.835883685116622e-05,1.5816788081388392e-05,1.3445308547546732e-05,1.1308016971305262e-05,9.393738598038226e-06,7.70183953076782e-06,6.256370873733762e-06,5.054916563345977e-06,4.08788981369176e-06,3.3367372210257244e-06,2.764052074847119e-06,2.328175375486727e-06,1.9939286008515786e-06,1.732974991969373e-06,1.5278549416282004e-06,1.3628075335788185e-06,1.2270010065622206e-06,1.1150982147845552e-06,1.021470600466407e-06,9.414705237313268e-07,8.727199982288027e-07
13,0.00010242258870673522,0.00010401486305481931,0.00010548145954777555,0.0001068122733463771,0.0001079959686870502,0.00010897985620776674,0.0001097483055512073,0.00011021295894429983,0.00011039841085310332,0.00011016011498998765,0.00010935962018620994,0.00010781818598061448,0.00010531567952054806,0.00010195993985670089,9.661752821035167e-05,8.947458199638237e-05,8.168601494292617e-05,7.411338674527879e-05,6.700158371803499e-05,6.095591608990184e-05,5.546253653670083e-05,5.0462119118836206e-05,4.580671841969758e-05,4.143050703917087e-05,3.741885672803721e-05,3.365109954680045e-05,3.0136534818470137e-05,2.6807689622402738e-05,2.375714790380742e-05,2.0821607149552984e-05,1.813436414522155e-05,1.563261284557913e-05,1.3300354318697991e-05,1.1201339741318933e-05,9.318861993120953e-06,7.656392189207892e-06,6.235656413905308e-06,5.0529780913490496e-06,4.098875750395435e-06,3.355135544944142e-06,2.785785513832289e-06,2.350770125278126e-06,2.016064633283349e-06,1.7540336359674563e-06,1.547614947163981e-06,1.3812487540405812e-06,1.244184594997758e-06,1.1311170722725313e-06,1.036024412551146e-06,9.554762870650355e-07
14,0.00010233793031944192,0.00010398059499283582,0.00010552180293532896,0.00010693529460488155,0.00010821090318155457,0.0001093227542863453,0.00011022406829079096,0.00011089907385770815,0.00011125059119978198,0.00011130645501022044,0.00011090447508411866,0.00010988163385986001,0.00010808851365960464,0.00010523124395722333,0.00010132438973856697,9.560440439361803e-05,8.813715140672993e-05,8.029928905636901e-05,7.28707066971912e-05,6.595287822165746e-05,6.004110706130455e-05,5.467318474270591e-05,4.97517010303288e-05,4.5164987437128066e-05,4.086746050324138e-05,3.691820525262883e-05,3.3200038894413264e-05,2.9735394768068714e-05,2.6453672510977786e-05,2.340542798166167e-05,2.056039221221973e-05,1.7912772166247352e-05,1.540169213701778e-05,1.3158058563807419e-05,1.1094795232002325e-05,9.245065322873198e-06,7.611623061177378e-06,6.215414587360652e-06,5.0507890558483626e-06,4.109378279678858e-06,3.372992932457787e-06,2.8070258192836456e-06,2.3729582364311187e-06,2.037880757207644e-06,1.7748451058471532e-06,1.5671841047385078e-06,1.3995417029489731e-06,1.2612517203144708e-06,1.1470433509153247e-06,1.050910183137905e-06
15,0.00010222284172518,0.00010392341262913633,0.00010551631509004512,0.000107004911188677,0.0001083665964567399,0.0001095769846490876,0.00011060907289622715,0.00011143365612918209,0.00011198959092731239,0.00011224269122459206,0.00011215589502619263,0.00011158142066626337,0.00011033598089073912,0.00010825245664395327,0.00010501212857971863,0.00010083276467450538,9.413034593564728e-05,8.675435495370617e-05,7.889095894567251e-05,7.131359135428824e-05,6.492634510142788e-05,5.914254918774638e-05,5.388380097354935e-05,4.903088751160752e-05,4.449682296510005e-05,4.0307847421651886e-05,3.6416266527652316e-05,3.2751253687763734e-05,2.933754138870594e-05,2.6104666934452847e-05,2.3101583473142914e-05,2.0299951513879322e-05,1.7694133863943927e-05,1.523065711904437e-05,1.301876485436682e-05,1.0990080940023157e-05,9.172575212549698e-06,7.567552756284922e-06,6.195113426293894e-06,5.048374506774388e-06,4.118240956284662e-06,3.3903298985318903e-06,2.827786864925468e-06,2.3947479326197998e-06,2.059381381487653e-06,1.7954115362154902e-06,1.5865633032794694e-06,1.417686598624426e-06,1.278202265725301e-06,1.1628767763305647e-06
16,0.00010207496149816692,0.00010381867382115209,0.00010547703628068747,0.00010703057880032072,0.00010846118289526285,0.00010976050572954275,0.00011090960287395604,0.00011186218984565907,0.00011259015788568011,0.00011303991386881347,0.00011317792322014509,0.00011297040024522948,0.0001121857475535006,0.0001106965248851549,0.0001082981778136769,0.00010463296969787375,0.00010022744264109008,9.316229443967181e-05,8.52179849916054e-05,7.75334015969951e-05,7.01495449668383e-05,6.391541531276046e-05,5.8256421752413266e-05,5.3100242901940935e-05,4.834020480854944e-05,4.385789324171108e-05,3.975202788132202e-05,3.59003059572162e-05,3.231648613006484e-05,2.891769168781748e-05,2.576071095770476e-05,2.2803431737632575e-05,2.0050426166338573e-05,1.7478158608065247e-05,1.5050821724489281e-05,1.2881572170588796e-05,1.0887258212346788e-05,9.10134643842298e-06,7.524227579679584e-06,6.174970960726896e-06,5.045757351319888e-06,4.12795175323266e-06,3.4071660814798737e-06,2.848082140736747e-06,2.4161473431992047e-06,2.080570948633733e-06,1.8149842760250511e-06,1.6057534956084622e-06,1.4356837090050377e-06,1.2950361540097465e-06
17,0.000101900903011652,0.00010368687397664442,0.00010539227296078528,0.00010700168868576257,0.00010850945608022314,0.00010988806394983477,0.00011112644487487074,0.00011220836654324009,0.00011308174769405821,0.00011371194891954625,0.00011405894171537594,0.00011409449106899403,0.00011369529124349589,0.0001126995240625072,0.00011096252150122378,0.00010822529981604192,0.00010463690998130125,9.905796894146348e-05,9.181308832833535e-05,8.383012958964129e-05,7.614638934525455e-05,6.9011401078264e-05,6.291771278352607e-05,5.740372912068695e-05,5.232577466881981e-05,4.7597299258568615e-05,4.3239927049340455e-05,3.9191875081978523e-05,3.54106617813232e-05,3.187605595383007e-05,2.85254349486339e-05,2.5418193005089232e-05,2.2505694874419536e-05,1.979684774779591e-05,1.7213593876566657e-05,1.4879467837965809e-05,1.2745353589856282e-05,1.0786398755764742e-05,9.029371802316475e-06,7.481608076517143e-06,6.1549903667265225e-06,5.042958559214753e-06,4.1372145161442485e-06,3.423520281387375e-06,2.8679247600551225e-06,2.437164488575047e-06,2.101453912169053e-06,1.8350678730014584e-06,1.6247556958099765e-06,1.453533357706075e-06
18,0.00010170264155637368,0.00010353252345325,0.00010528089630362589,0.0001069491088125144,0.000108509262977061,0.00010996186777999469,0.00011128714527290531,0.00011246979788495504,0.00011346506491509154,0.00011425865003378048,0.00011480222952731141,0.00011501775452366036,0.00011492154783479472,0.00011435188758869742,0.00011313602440299001,0.00011111982007677732,0.00010801449110089655,0.00010385930527790897,9.791663057090512e-05,9.028286790428139e-05,8.228708491888945e-05,7.447335249573844e-05,6.790622915593473e-05,6.194012696383997e-05,5.6536586822184346e-05,5.156087165097214e-05,4.6915307213359936e-05,4.2630891681127986e-05,3.864935515039548e-05,3.492076063526479e-05,3.144015079545346e-05,2.8142917618662017e-05,2.507771678325973e-05,2.2215348711843384e-05,1.9547155522811505e-05,1.7012954194199314e-05,1.4703661642840064e-05,1.2606735295635244e-05,1.068745838865871e-05,8.960809379926014e-06,7.4398746474515505e-06,6.135218402172824e-06,5.039997310793967e-06,4.146085985544353e-06,3.43941048277713e-06,2.8873274650621242e-06,2.457807273882697e-06,2.122034738079354e-06,1.8549129804405292e-06,1.6435709684849102e-06
19,0.0001014854375466572,0.0001033468478034976,0.00010514213397277676,0.00010685141363780807,0.00010847636824352668,0.00010999378111700502,0.00011139361494684743,0.00011265963353338163,0.00011377332432909128,0.00011469544664945557,0.00011539460126425654,0.00011581594415527794,0.00011596276350906065,0.00011568685830587154,0.00011493470062390248,0.00011348507491367597,0.00011116916885589652,0.00010765970339775558,0.00010348835553234251,9.672022287735402e-05,8.877680910670475e-05,8.085710993992708e-05,7.322140293367373e-05,6.680932677265424e-05,6.09790201365634e-05,5.568722551547357e-05,5.0800540564650464e-05,4.6241448627023355e-05,4.2029069902951165e-05,3.808083189897319e-05,3.443655300472589e-05,3.1009090638388173e-05,2.7763666097693934e-05,2.4749304616780286e-05,2.1926989608084592e-05,1.9301719598860846e-05,1.680275510180302e-05,1.4538492783359066e-05,1.247815326703454e-05,1.0590653638163086e-05,8.893566182160393e-06,7.398856408229192e-06,6.115668266404975e-06,5.0368911644798955e-06,4.154586060417559e-06,3.4548539051824303e-06,2.9063026260806316e-06,2.478083498454689e-06,2.1423178890517755e-06,1.8745219493362593e-06
20,0.00010124321315674205,0.00010313961730852465,0.00010497308026035037,0.000106725774607662,0.00010839834780788887,0.00010998057625269193,0.00011144661566008769,0.00011278988133106357,0.00011399846486126923,0.00011504118959045519,0.00011588291673344642,0.0001164865013925226,0.00011679926606513728,0.00011682328979655783,0.0001164133371335511,0.00011544850214093325,0.00011374025963589207,0.00011109242418007301,0.0001071494575135514,0.0001025231544298152,9.53910604840043e-05,8.723048216253049e-05,7.942111189358086e-05,7.197628400663172e-05,6.571502517447061e-05,6.005190259995737e-05,5.4849829127504605e-05,5.001321245681498e-05,4.557542888624768e-05,4.143307512114086e-05,3.75649876115241e-05,3.396828055345282e-05,3.058317237112289e-05,2.7387893193939567e-05,2.442046258918396e-05,2.164292509228071e-05,1.9059640892785668e-05,1.660274798744391e-05,1.436787755202735e-05,1.2351827524666883e-05,1.0495441066930362e-05,8.827640968444652e-06,7.358558174919041e-06,6.096351013698436e-06,5.033656172837882e-06,4.162733471396458e-06,3.46986702930215e-06,2.924862245329236e-06,2.4980008342821224e-06,2.1623078350537194e-06
21,0.00010098311912388483,0.00010291402053618256,0.00010478031552034067,0.0001065766855651153,0.00010829306649653984,0.00010992162137435592,0.00011145421107215248,0.00011287670248273162,0.00011416062594250337,0.0001153101155194219,0.00011627555043134954,0.00011703185561105969,0.00011754008578324871,0.00011774262698677512,0.00011762692008037846,0.00011705052598705983,0.00011585380961953816,0.0001138905543997858,0.00011089322818176688,0.0001071191972675046,0.0001009601349879548,9.371611524729883e-05,8.560269678784907e-05,7.74807059388619e-05,7.078821687989757e-05,6.466448198903748e-05,5.912025098925366e-05,5.401858733746036e-05,4.927433850357742e-05,4.489957970699983e-05,4.083435312869949e-05,3.7040043742268276e-05,3.349531859612332e-05,3.0135496834977417e-05,2.7016679882741635e-05,2.4092573105958892e-05,2.1371004170248784e-05,1.8821656973897774e-05,1.64062755176599e-05,1.4208601556234518e-05,1.221056327466321e-05,1.0402143256367006e-05,8.763028682182376e-06,7.318982211004175e-06,6.0772757914812394e-06,5.030307034640774e-06,4.1705458645938765e-06,3.484465630632162e-06,2.943017984714536e-06,2.5175668241952345e-06
22,0.00010070840351664066,0.0001026662327831444,0.00010456463787205289,0.00010639864263006322,0.00010815634249585421,0.00010983606040333348,0.00011142673998396686,0.00011290761646246644,0.00011427456720496186,0.00011550331548039778,0.00011658679752183083,0.0001174727071280169,0.00011813719204052622,0.00011854165957210383,0.00011862174690872682,0.00011837008994503705,0.00011761477871318725,0.00011618955328777318,0.0001139314024151143,0.00011054837472499071,0.00010619631146800819,9.98888549577835e-05,9.213520470016345e-05,8.405884065889139e-05,7.620468520069114e-05,6.960773035396349e-05,6.363012395402242e-05,5.820670604643446e-05,5.3207656037520424e-05,4.8549710174361564e-05,4.425084777239474e-05,4.025617447556249e-05,3.65172214163479e-05,3.3028377744289945e-05,2.9719633930256695e-05,2.665131826672958e-05,2.3775507004187144e-05,2.109123150358774e-05,1.8539570873104563e-05,1.6206015276537438e-05,1.4054224392907536e-05,1.2088419285355474e-05,1.031099422198097e-05,8.699720973409765e-06,7.280293878891815e-06,6.0657709820625114e-06,5.02685720619065e-06,4.1780398700598595e-06,3.4986648084065456e-06,2.9607811427143136e-06
23,0.00010041691698498012,0.00010239726712982282,0.00010432702718141732,0.00010619584695960139,0.00010799491562972597,0.00010971925298476578,0.00011135507543757662,0.00011290741375976909,0.00011434137425164868,0.00011564988363309915,0.00011681991253521293,0.00011783186633306368,0.00011863555374685706,0.0001192095357132312,0.00011948968126520757,0.00011949022453112081,0.0001190701551880619,0.00011811110898607755,0.00011643207777338715,0.00011385979626100561,0.00011004617196994707,0.00010556185479445817,9.86026734610879e-05,9.072307233347332e-05,8.251914945079069e-05,7.486772520366309e-05,6.844100818281807e-05,6.261575268109296e-05,5.7314593077438696e-05,5.2363640153202596e-05,4.783493076096793e-05,4.361066115217701e-05,3.967163179665618e-05,3.6001167473062026e-05,3.2567686223210974e-05,2.9311438968079393e-05,2.6293556206771616e-05,2.3462609711370266e-05,2.0825975958962563e-05,1.830484507794664e-05,1.602337509638376e-05,1.3901472093150953e-05,1.196864299095832e-05,1.0221476561955979e-05,8.637226665226936e-06,7.242129732839283e-06,6.0469654273769525e-06,5.023318978081472e-06,4.185231170167608e-06,3.5124790218622637e-06
